station_id,name,location,state
375357087104401,"In5274009 Spencer 01926 Production Well 3, IN",In5274009 Spencer 01926 Production Well 3,IN
375700087260016,"In5287002 Warrick 00105 Production Well 4, IN",In5287002 Warrick 00105 Production Well 4,IN
380751085543601,"In5231007 Harrison 04529 Production Well 1, IN",In5231007 Harrison 04529 Production Well 1,IN
381100086200016,"In5231005 Crawford 00628 Production Well 3, IN",In5231005 Crawford 00628 Production Well 3,IN
381704085491802,"American Duchess @ Amer Steamboat Co, IN",American Duchess @ Amer Steamboat Co,IN
381704085941800,"American Queen @ American Steamboat Co, IN",American Queen @ American Steamboat Co,IN
381834085401801,"In5210016 Clark 00233 Production Well 8, IN",In5210016 Clark 00233 Production Well 8,IN
383945086475901,"In5251004 Martin 00250 Production Well 3, IN",In5251004 Martin 00250 Production Well 3,IN
384156087310701,"Wabash River At Vigo Street At Vincennes, IN",Wabash River At Vigo Street At Vincennes,IN
384446085043201,"In5278002 Switzerland 02581 Production Well 1, IN",In5278002 Switzerland 02581 Production Well 1,IN
384900086100001,"In5236004 Jackson 002329 Production Well 3, IN",In5236004 Jackson 002329 Production Well 3,IN
385000086310010,"In5247007 Lawrence 02237 Production Well 5, IN",In5247007 Lawrence 02237 Production Well 5,IN
385823085554501,"White River At Sr 258 Nr Seymour, IN",White River At Sr 258 Nr Seymour,IN
392801087251301,"Wabash River At Us40 At Terre Haute, IN",Wabash River At Us40 At Terre Haute,IN
393119086154101,"Nawqa Ag Well Tp23 At Banta, IN",Nawqa Ag Well Tp23 At Banta,IN
393223085534001,"Nawqa Ag Well Tp7 Near Boggstown, IN",Nawqa Ag Well Tp7 Near Boggstown,IN
393230085375302,"Nawqa Ag Well Tp2Reset Near Blue Ridge, IN",Nawqa Ag Well Tp2Reset Near Blue Ridge,IN
393405086322001,"Nawqa Ag Well Tp20 Near Hall, IN",Nawqa Ag Well Tp20 Near Hall,IN
393433085320301,"Nawqa Ag Well Tp6 Near Homer, IN",Nawqa Ag Well Tp6 Near Homer,IN
394032085543101,"Nawqa Ag Well Tp17 Near Pleasant View, IN",Nawqa Ag Well Tp17 Near Pleasant View,IN
394226085275601,"Nawqa Ag Well Tp22 Near Sexton, IN",Nawqa Ag Well Tp22 Near Sexton,IN
394340085524601,"Sugar Creek At Co Rd 400 S At New Palestine, IN",Sugar Creek At Co Rd 400 S At New Palestine,IN
394516086555601,"Nawqa Ag Well Tp15 At Morton, IN",Nawqa Ag Well Tp15 At Morton,IN
394600086490001,"In5267001 Putnam 00014 Production Well South1, IN",In5267001 Putnam 00014 Production Well South1,IN
394849086273001,"Nawqa Ag Well Tp21 Near Tilden, IN",Nawqa Ag Well Tp21 Near Tilden,IN
395159086171501,"Nawqa Ag Well Tpref1 At Indianapolis, IN",Nawqa Ag Well Tpref1 At Indianapolis,IN
395222086214201,"School Branch Tile 25 Nr Brownsburg In, IN",School Branch Tile 25 Nr Brownsburg In,IN
395223086214201,"Usgs Well School Branch Snw At Brownsburg, IN",Usgs Well School Branch Snw At Brownsburg,IN
395223086214202,"Nawqa Ag Well Tp26 Near Brownsburg, IN",Nawqa Ag Well Tp26 Near Brownsburg,IN
395223086214203,"Usgs Well School Branch Sne At Brownsburg, IN",Usgs Well School Branch Sne At Brownsburg,IN
395223086214204,"Usgs Well School Branch Dne At Brownsburg, IN",Usgs Well School Branch Dne At Brownsburg,IN
395226086214201,"School Branch Tile 22 Nr Brownsburg In, IN",School Branch Tile 22 Nr Brownsburg In,IN
395226086214203,"School Branch Tile 24 Nr Brownsburg In, IN",School Branch Tile 24 Nr Brownsburg In,IN
395233086214301,"School Branch Tile 21 Nr Brownsburg In, IN",School Branch Tile 21 Nr Brownsburg In,IN
395237086214301,"School Branch Tile 20 Nr Brownsburg In, IN",School Branch Tile 20 Nr Brownsburg In,IN
395239086214201,"School Branch Tile 19 Nr Brownsburg In, IN",School Branch Tile 19 Nr Brownsburg In,IN
395244086213701,"School Branch Tile 18 Nr Brownsburg In, IN",School Branch Tile 18 Nr Brownsburg In,IN
395245086213601,"School Branch Tile 17 Nr Brownsburg In, IN",School Branch Tile 17 Nr Brownsburg In,IN
395246086213601,"School Branch Tile 16 Nr Brownsburg In, IN",School Branch Tile 16 Nr Brownsburg In,IN
395247086213501,"School Branch Tile 15 Nr Brownsburg In, IN",School Branch Tile 15 Nr Brownsburg In,IN
395250086213301,"School Branch Tile 13 Nr Brownsburg In, IN",School Branch Tile 13 Nr Brownsburg In,IN
395250086213302,"School Branch Tile 14 Nr Brownsburg In, IN",School Branch Tile 14 Nr Brownsburg In,IN
395252086213201,"School Branch Tile 12 Nr Brownsburg In, IN",School Branch Tile 12 Nr Brownsburg In,IN
395253086314001,"Nawqa Ag Well Tp4 At Raintown, IN",Nawqa Ag Well Tp4 At Raintown,IN
395255086213001,"School Branch Tile 10 Nr Brownsburg In, IN",School Branch Tile 10 Nr Brownsburg In,IN
395255086213101,"School Branch Tile 11 Nr Brownsburg In, IN",School Branch Tile 11 Nr Brownsburg In,IN
395256086212901,"School Branch Tile 9 Nr Brownsburg In, IN",School Branch Tile 9 Nr Brownsburg In,IN
395258086212801,"School Branch Tile 8 Nr Brownsburg In, IN",School Branch Tile 8 Nr Brownsburg In,IN
395259086212801,"School Branch Tile 7 Nr Brownsburg In, IN",School Branch Tile 7 Nr Brownsburg In,IN
395302086212601,"School Branch Tile 6 Nr Brownsburg In, IN",School Branch Tile 6 Nr Brownsburg In,IN
395303086212501,"School Branch Tile 5 Nr Brownsburg In, IN",School Branch Tile 5 Nr Brownsburg In,IN
395304086212401,"School Branch Tile 4 Nr Brownsburg In, IN",School Branch Tile 4 Nr Brownsburg In,IN
395307086212201,"School Branch Tile 3 Nr Brownsburg In, IN",School Branch Tile 3 Nr Brownsburg In,IN
395308086212101,"School Branch Tile 1 Nr Brownsburg In, IN",School Branch Tile 1 Nr Brownsburg In,IN
395308086212102,"School Branch Tile 2 Nr Brownsburg In, IN",School Branch Tile 2 Nr Brownsburg In,IN
395633085460801,"Nawqa Ag Well Tp5 Near Ingalls, IN",Nawqa Ag Well Tp5 Near Ingalls,IN
395656086191601,"Nawqa Ag Well Tp25 Near Zionsville, IN",Nawqa Ag Well Tp25 Near Zionsville,IN
395713085202901,"Nawqa Ag Well Tp8 At New Castle, IN",Nawqa Ag Well Tp8 At New Castle,IN
400100086020001,"In5229009 Hamilton 02731 Production Well 6, IN",In5229009 Hamilton 02731 Production Well 6,IN
400301086542501,"Sugar Creek At Lafayette Ave At Crawfordsville, IN",Sugar Creek At Lafayette Ave At Crawfordsville,IN
400356085562101,"Nawqa Ag Well Tp18 Near Durbin, IN",Nawqa Ag Well Tp18 Near Durbin,IN
400401085044701,"Nawqa Ag Well Tp11 At Huntsville, IN",Nawqa Ag Well Tp11 At Huntsville,IN
400713086132801,"Nawqa Ag Well Tp3 At Sheridan, IN",Nawqa Ag Well Tp3 At Sheridan,IN
400717085032801,"Nawqa Ag Well Tp10Reset At Buena Vista, IN",Nawqa Ag Well Tp10Reset At Buena Vista,IN
400746084551101,"Nawqa Ag Well Tp24 Near Rural, IN",Nawqa Ag Well Tp24 Near Rural,IN
400836085205901,"Nawqa Ag Well Tp9Reset At Muncie, IN",Nawqa Ag Well Tp9Reset At Muncie,IN
400844086095201,"Nawqa Ag Well Tp16 Near Boxley, IN",Nawqa Ag Well Tp16 Near Boxley,IN
401945085321501,"Nawqa Ag Well Tp14 Near Gaston, IN",Nawqa Ag Well Tp14 Near Gaston,IN
401952085460101,"Nawqa Ag Well Tp13 Near Rigdon, IN",Nawqa Ag Well Tp13 Near Rigdon,IN
402531086534801,"Wabash River At Union Street At Lafayette, IN",Wabash River At Union Street At Lafayette,IN
402600086540006,"In5279013 Tippecanoe 00156 Production Well C6, IN",In5279013 Tippecanoe 00156 Production Well C6,IN
403300085170001,"In5205004 Blackford 03023 Production Well 1, IN",In5205004 Blackford 03023 Production Well 1,IN
403637086062300,"Deer Creek At Elm St Nr Miami, IN",Deer Creek At Elm St Nr Miami,IN
404018086064000,"Pipe Crk At Bunker Hill Pike Rd Nr Bunker Hill, IN",Pipe Crk At Bunker Hill Pike Rd Nr Bunker Hill,IN
404036086100000,"Government Ditch At S Cr1100E Nr Grissom Arb, IN",Government Ditch At S Cr1100E Nr Grissom Arb,IN
404133086082000,"Pipe Crk Nr W Cr500S At W Cr500S Nr Onward, IN",Pipe Crk Nr W Cr500S At W Cr500S Nr Onward,IN
404501086035901,"Wabash River At Broadway St At Peru, IN",Wabash River At Broadway St At Peru,IN
404700087170001,"In5256003 Newton 00221 Production Well 2, IN",In5256003 Newton 00221 Production Well 2,IN
410941084520101,"Ehle Mw1-37, IN",Ehle Mw1-37,IN
410941084520102,"Ehle Mw1-62, IN",Ehle Mw1-62,IN
411052084525401,"Notestine Mw1-11, IN",Notestine Mw1-11,IN
411052084525402,"Notestine Mw1-61, IN",Notestine Mw1-61,IN
411229084541701,"Bull Rapids W Mw1-10, IN",Bull Rapids W Mw1-10,IN
411229084541702,"Bull Rapids W Mw1-31, IN",Bull Rapids W Mw1-31,IN
411232084541101,"Bull Rapids E Mw1-12, IN",Bull Rapids E Mw1-12,IN
411232084541102,"Bull Rapids E Mw1-24, IN",Bull Rapids E Mw1-24,IN
411232084541103,"Bull Rapids E Mw1-72, IN",Bull Rapids E Mw1-72,IN
411822086353401,"Eagle Creek At Cre25N Near Knox, IN",Eagle Creek At Cre25N Near Knox,IN
412354086421002,"Kankakee Well Field Dp-1 Near Hanna, IN",Kankakee Well Field Dp-1 Near Hanna,IN
412354086421005,"Kankakee Well Field Sh-3 Near Hanna, IN",Kankakee Well Field Sh-3 Near Hanna,IN
412354086421006,"Kankakee Well Field Wt-3 Near Hanna, IN",Kankakee Well Field Wt-3 Near Hanna,IN
413312087223101,"Well Cs-1 At Spring Park At Gary, IN",Well Cs-1 At Spring Park At Gary,IN
413328087202301,"Usgs Well Br-1, IN",Usgs Well Br-1,IN
413511085502801,"Elkhart River At Lincoln Ave At Goshen, IN",Elkhart River At Lincoln Ave At Goshen,IN
413538087022402,"Coffee Cr Ds Of 1100 N Nr Chesterton, IN",Coffee Cr Ds Of 1100 N Nr Chesterton,IN
413617087225201,"Usgs Well B8 Deep @ Chase St. @ Gary, IN",Usgs Well B8 Deep @ Chase St. @ Gary,IN
413643087231301,"Usgs Well P13 At Pine Station Np Near Gary, IN",Usgs Well P13 At Pine Station Np Near Gary,IN
413649087230301,"Usgs Well P11 At Pine Station Np Near Gary, IN",Usgs Well P11 At Pine Station Np Near Gary,IN
413650087230601,"Usgs Well P10 At Pine Station Np Near Gary, IN",Usgs Well P10 At Pine Station Np Near Gary,IN
413653087232201,"Usgs Well P7 At Pine Station Np Near Gary, IN",Usgs Well P7 At Pine Station Np Near Gary,IN
413654087230501,"Usgs Well P5 At Pine Station Np Near Gary, IN",Usgs Well P5 At Pine Station Np Near Gary,IN
413700087233101,"Usgs Well P6 At Pine Station Np Near Gary, IN",Usgs Well P6 At Pine Station Np Near Gary,IN
413701087030001,"Coffee Creek At Chesterton, IN",Coffee Creek At Chesterton,IN
413703087230501,"Usgs Well P4 At Pine Station Np Near Gary, IN",Usgs Well P4 At Pine Station Np Near Gary,IN
413704087153501,"Grand Calumet Lagoon At Marquette Park At Gary, IN",Grand Calumet Lagoon At Marquette Park At Gary,IN
413705087231601,"Usgs Well P8 At Pine Station Np Near Gary, IN",Usgs Well P8 At Pine Station Np Near Gary,IN
413710087230601,"Usgs Well P3 At Pine Station Np Near Gary, IN",Usgs Well P3 At Pine Station Np Near Gary,IN
413715087232101,"Usgs Well P2 At Pine Station Np Near Gary, IN",Usgs Well P2 At Pine Station Np Near Gary,IN
413718087233701,"Usgs Well P1 At Pine Station Np Near Gary, IN",Usgs Well P1 At Pine Station Np Near Gary,IN
413720087233901,"Usgs Well C1 At Clark And Pine Np Near Gary, IN",Usgs Well C1 At Clark And Pine Np Near Gary,IN
413721087235801,"Usgs Well C4 At Clark And Pine Np Near Gary, IN",Usgs Well C4 At Clark And Pine Np Near Gary,IN
413726087235201,"Usgs Well C2 At Clark And Pine Np Near Gary, IN",Usgs Well C2 At Clark And Pine Np Near Gary,IN
413855087255901,"Usgs Well 1C At Jeorse Park, IN",Usgs Well 1C At Jeorse Park,IN
413856087255801,"Usgs Well 1A At Jeorse Park, IN",Usgs Well 1A At Jeorse Park,IN
413856087255802,"Usgs Well 1B At Jeorse Park, IN",Usgs Well 1B At Jeorse Park,IN
413858087255901,"Usgs Well 2A At Jeorse Park, IN",Usgs Well 2A At Jeorse Park,IN
413858087260001,"Usgs Well 2B At Jeorse Park, IN",Usgs Well 2B At Jeorse Park,IN
413858087280501,"Indiana Harbor At Ltv Outfall 001 At E Chicago In, IN",Indiana Harbor At Ltv Outfall 001 At E Chicago In,IN
414100086130001,"In5271014 St Joseph 00607 Production Well 4, IN",In5271014 St Joseph 00607 Production Well 4,IN
414127087301501,"Usgs Well 1B At Whihala Beach, IN",Usgs Well 1B At Whihala Beach,IN
414128087301401,"Usgs Well 1A At Whihala Beach, IN",Usgs Well 1A At Whihala Beach,IN
414128087301501,"Usgs Well 2 At Whihala Beach, IN",Usgs Well 2 At Whihala Beach,IN
414128087301601,"Usgs Well 3B At Whihala Beach, IN",Usgs Well 3B At Whihala Beach,IN
414130087301701,"Usgs Well 3A At Whihala Beach, IN",Usgs Well 3A At Whihala Beach,IN
05387490,"Dry Run Creek Near Decorah, IA",Dry Run Creek Near Decorah,IA
05411260,"North Cedar Creek Near Clayton, IA",North Cedar Creek Near Clayton,IA
05412500,"Turkey River At Garber, IA",Turkey River At Garber,IA
05418110,"Nf Maquoketa River Below Bear Cr At Dyersville, IA",Nf Maquoketa River Below Bear Cr At Dyersville,IA
05418400,"North Fork Maquoketa River Near Fulton, IA",North Fork Maquoketa River Near Fulton,IA
05418600,"Maquoketa River Near Spragueville, IA",Maquoketa River Near Spragueville,IA
05418720,"Maquoketa River Near Green Island, IA",Maquoketa River Near Green Island,IA
05420300,"Elk River Near Almont, IA",Elk River Near Almont,IA
05420500,"Mississippi River At Clinton, IA",Mississippi River At Clinton,IA
05420680,"Wapsipinicon River Near Tripoli, IA",Wapsipinicon River Near Tripoli,IA
05422000,"Wapsipinicon River Near De Witt, IA",Wapsipinicon River Near De Witt,IA
05422410,"Miss R At Aux Lock 14 (Ds) At Pleasant Valley, IA",Miss R At Aux Lock 14 (Ds) At Pleasant Valley,IA
05451210,"South Fork Iowa River Ne Of New Providence, IA",South Fork Iowa River Ne Of New Providence,IA
05451500,"Iowa River At Marshalltown, IA",Iowa River At Marshalltown,IA
05451750,"Iowa River Near Montour, IA",Iowa River Near Montour,IA
05451753,"Onion Creek Below U.S. Highway 30 Near Montour, IA",Onion Creek Below U.S. Highway 30 Near Montour,IA
05451762,"Raven Creek Near Montour, IA",Raven Creek Near Montour,IA
05451770,"Iowa River At County Highway E49 Near Tama, IA",Iowa River At County Highway E49 Near Tama,IA
05451773,"Bennett Creek Near Tama, IA",Bennett Creek Near Tama,IA
05451785,"Iowa Riv At Wetlands Reserve Property Nr Tama, IA",Iowa Riv At Wetlands Reserve Property Nr Tama,IA
05453000,"Big Bear Creek At Ladora, IA",Big Bear Creek At Ladora,IA
05454050,"Muddy Cr Abv Trtmnt Outfall At North Liberty, IA",Muddy Cr Abv Trtmnt Outfall At North Liberty,IA
05454051,"Muddy Cr At Trtmnt Effluent At North Liberty, IA",Muddy Cr At Trtmnt Effluent At North Liberty,IA
05454052,"Muddy Cr Blw Trtmnt Outfall At North Liberty, IA",Muddy Cr Blw Trtmnt Outfall At North Liberty,IA
05454090,"Muddy Creek At Coralville, IA",Muddy Creek At Coralville,IA
05458900,"West Fork Cedar River At Finchford, IA",West Fork Cedar River At Finchford,IA
05464420,"Cedar River At Blairs Ferry Road At Palo, IA",Cedar River At Blairs Ferry Road At Palo,IA
05464475,"Morgan Creek Near Covington, IA",Morgan Creek Near Covington,IA
05465500,"Iowa River At Wapello, IA",Iowa River At Wapello,IA
05469860,"Mud Lake Drainage Ditch 71 At Jewell, IA",Mud Lake Drainage Ditch 71 At Jewell,IA
05470000,"South Skunk River Near Ames, IA",South Skunk River Near Ames,IA
05471382,"Sewer Creek Near Sewage Plant At Newton, IA",Sewer Creek Near Sewage Plant At Newton,IA
05474000,"Skunk River At Augusta, IA",Skunk River At Augusta,IA
05474500,"Mississippi River At Keokuk, IA",Mississippi River At Keokuk,IA
05476580,"Silver Lake Core No 1 Near Ayrshire, IA",Silver Lake Core No 1 Near Ayrshire,IA
05476581,"Silver Lake Core No 2 Near Ayrshire, IA",Silver Lake Core No 2 Near Ayrshire,IA
05476582,"Silver Lake Core No 3 Near Ayrshire, IA",Silver Lake Core No 3 Near Ayrshire,IA
05476583,"Silver Lake Core No 4 Near Ayrshire, IA",Silver Lake Core No 4 Near Ayrshire,IA
05476584,"Silver Lake Core No 5 Near Ayrshire, IA",Silver Lake Core No 5 Near Ayrshire,IA
05476735,"Pilot Creek At County Hwy P15 Near Rolfe, IA",Pilot Creek At County Hwy P15 Near Rolfe,IA
05476750,"Des Moines River At Humboldt, IA",Des Moines River At Humboldt,IA
05480820,"Boone River Near Goldfield, IA",Boone River Near Goldfield,IA
05482300,"North Raccoon River Near Sac City, IA",North Raccoon River Near Sac City,IA
05483450,"Middle Raccoon River Near Bayard, IA",Middle Raccoon River Near Bayard,IA
05484500,"Raccoon River At Van Meter, IA",Raccoon River At Van Meter,IA
05487980,"White Breast Creek Near Dallas, IA",White Breast Creek Near Dallas,IA
05489490,"Bear Creek At Ottumwa, IA",Bear Creek At Ottumwa,IA
05490500,"Des Moines River At Keosauqua, IA",Des Moines River At Keosauqua,IA
06483495,"Burr Oak Creek Near Perkins, IA",Burr Oak Creek Near Perkins,IA
06600030,"Little Floyd River Near Sanborn, IA",Little Floyd River Near Sanborn,IA
06600100,"Floyd River At Alton, IA",Floyd River At Alton,IA
06601200,"Missouri River At Decatur, IA",Missouri River At Decatur,IA
06604380,"Milford Creek At E/W Road At Milford, IA",Milford Creek At E/W Road At Milford,IA
06609326,"Yellow Smoke Lake Core No 1 Near Denison, IA",Yellow Smoke Lake Core No 1 Near Denison,IA
06609327,"Yellow Smoke Lake Core No 2 Near Denison, IA",Yellow Smoke Lake Core No 2 Near Denison,IA
06609328,"Yellow Smoke Lake Core No 3 Near Denison, IA",Yellow Smoke Lake Core No 3 Near Denison,IA
06609329,"Yellow Smoke Lake Core No 4 Near Denison, IA",Yellow Smoke Lake Core No 4 Near Denison,IA
06609436,"Manteno Park Pond Core No 1 Near Dunlap, IA",Manteno Park Pond Core No 1 Near Dunlap,IA
06609437,"Manteno Park Pond Core No 2 Near Dunlap, IA",Manteno Park Pond Core No 2 Near Dunlap,IA
06609438,"Manteno Park Pond Core No 3 Near Dunlap, IA",Manteno Park Pond Core No 3 Near Dunlap,IA
06609439,"Manteno Park Pond Core No 4 Near Dunlap, IA",Manteno Park Pond Core No 4 Near Dunlap,IA
06610505,"Missouri River Near Council Bluffs, IA",Missouri River Near Council Bluffs,IA
06808500,"West Nishnabotna River At Randolph, IA",West Nishnabotna River At Randolph,IA
06811760,"Tarkio River Near Elliott, IA",Tarkio River Near Elliott,IA
06903400,"Chariton River Near Chariton, IA",Chariton River Near Chariton,IA
405601091551901,"071N09W20Cdb        1997Nawqa Jefferson County, IA",071N09W20Cdb        1997Nawqa Jefferson County,IA
410011094423900,"Binder Lk Nr Corning, IA",Binder Lk Nr Corning,IA
411511091155101,"075N04W36Dbc        1997Nawqa Louisa County, IA",075N04W36Dbc        1997Nawqa Louisa County,IA
411758095552400,"Waycrest Par At Carter Lk, IA",Waycrest Par At Carter Lk,IA
411843092105101,"075N11W07Ccbb       1997Nawqa Keokuk Co Iadrn-9, IA",075N11W07Ccbb       1997Nawqa Keokuk Co Iadrn-9,IA
412711091122401,"077N03W21Cdd, IA",077N03W21Cdd,IA
412748091285101,"077N05W19Bcb, IA",077N05W19Bcb,IA
412755091114101,"077N03W22Bbbb       1997Nawqa, IA",077N03W22Bbbb       1997Nawqa,IA
412808091345001,"077N06W18Ddd, IA",077N06W18Ddd,IA
412916091405101,"077N07W08Dba, IA",077N07W08Dba,IA
412927092575201,"077N18W08Bbdc       1997Nawqa Marion Co Iadrn-8, IA",077N18W08Bbdc       1997Nawqa Marion Co Iadrn-8,IA
412957093193301,"Camp Creek Near Runnells, IA",Camp Creek Near Runnells,IA
413248092011301,"078N10W21Bcd        1997Nawqa Iowa County, IA",078N10W21Bcd        1997Nawqa Iowa County,IA
413338091045601,"078N02W16Aca, IA",078N02W16Aca,IA
413540091341201,"078N06W05Acb        1997Nawqa, IA",078N06W05Acb        1997Nawqa,IA
413612095125400,"Boat Launch At Prairie Rose Lk, IA",Boat Launch At Prairie Rose Lk,IA
413634091484301,"079N08W32Bcb, IA",079N08W32Bcb,IA
414115091370301,"Deer Creek Near Coralville, IA",Deer Creek Near Coralville,IA
414200094320002,"Gt-80/32W-0002 (Gt-2), IA",Gt-80/32W-0002 (Gt-2),IA
414208092312601,"080N14W31Baaa       1997Nawqa Poweshiek County, IA",080N14W31Baaa       1997Nawqa Poweshiek County,IA
414519092503600,"Rock C State Parkl Boat Ramp Rock C Lk, IA",Rock C State Parkl Boat Ramp Rock C Lk,IA
415057093304801,"081N23W10Baa, IA",081N23W10Baa,IA
415527092190301,"082N13W12Cbc        1997Nawqa Tama County, IA",082N13W12Cbc        1997Nawqa Tama County,IA
415825091405601,"083N07W29Aac        1996Nawqa City Of Cedar Rapids, IA",083N07W29Aac        1996Nawqa City Of Cedar Rapids,IA
415952091440400,"083N08W13Cbcb       1994Cedar Rapids Ranney 1, IA",083N08W13Cbcb       1994Cedar Rapids Ranney 1,IA
415953091435302,"083N08W13Cbda       2009Usgs Crm-4A, IA",083N08W13Cbda       2009Usgs Crm-4A,IA
